station_name,latitude,longitude,cluster,k
Colonel Danforth Park,43.7796074,-79.1766316,2,11
Concord Av / Dewson St,43.6568433709601,-79.4249363394071,3,11
Concord Ave / Bloor St W,43.6619647,-79.4268271,3,11
Cosburn Ave / Cedarvale Ave,43.697154,-79.3145238,4,11
Cosburn Ave / Donlands Ave,43.6905841,-79.3413146,0,11
Cosburn Ave / Durant Ave,43.6938983486332,-79.3299831602017,4,11
Coxwell Ave /  Lake Shore Blvd E,43.662833,-79.3152384,4,11
Coxwell Ave / Plains Rd,43.6959033,-79.3292314,4,11
Crawford St / Queen St W,43.6491517,-79.4167516,3,11
Cumberland Ave / Bay St SMART,43.670631979038,-79.3898115412673,8,11
D'Arcy St / Spadina Ave - SMART,43.6541077470146,-79.3983843467098,1,11
D'Arcy St. /McCaul St. SMART,43.6553109271941,-79.3918719432911,1,11
Dalton Rd / Bloor St W,43.6662499514982,-79.4066331736962,5,11
Danforth Ave / Aldridge Ave,43.6849029594144,-79.3171629448599,4,11
Danforth Ave / Barrington Ave,43.6883669,-79.3005153,4,11
Danforth Ave / Coxwell Ave,43.6834778,-79.3237153,4,11
Danforth Ave / Dewhurst Blvd,43.6801934,-79.3394629,0,11
Danforth Ave / Ellerbeck St,43.6769393,-79.3566149,0,11
Danforth Ave / Gough Ave,43.6788320392721,-79.3461056025312,0,11
Danforth Ave / Lamb Ave,43.6819129,-79.3293717,4,11
Danforth Ave / Westlake Ave,43.6876037517295,-79.3052146025308,4,11
Davenport Rd / Avenue Rd,43.6748211,-79.3967481,5,11
Davenport Rd / Bathurst St,43.6767734,-79.4161824,5,11
Davenport Rd / Bedford Rd,43.6745922,-79.3999473,5,11
Davenport Rd / Christie St,43.6756701,-79.423232,5,11
Davenport Rd / Lansdowne Ave,43.6713154,-79.4483532,3,11
Davenport Rd / McAlpine St - SMART,43.6740631902548,-79.3915103736958,8,11
Davenport Rd / Oakwood Rd - SMART,43.6745285294746,-79.4337405736959,5,11
Davisville Ave / Pailton Cres,43.6993444,-79.3919052,9,11
Dawes Rd / Taylor Creek Trl,43.6972635381852,-79.2973899890371,4,11
Dentonia Park,43.6936295,-79.2933125,4,11
Donlands Station,43.6808549,-79.3377699,0,11
Dovercourt Rd / Harrison St (Green P) - SMART,43.6503689933218,-79.4250447469708,3,11
Dufferin Gate - SMART,43.6337739042721,-79.425318880765,3,11
Dufferin St / Bloor St,43.6601875,-79.4353303,3,11
Dufferin St / Finch Hydro Recreational Trail,43.7722468634226,-79.467624673692,7,11
Dufferin St / Sylvan Av (Dufferin Grove Park),43.6548753948128,-79.4333425553514,3,11
Dundas St E / Boulton Ave - SMART,43.6633067526901,-79.3481953448608,0,11
Dundas St E / Broadview Ave,43.6622581,-79.3512492,0,11
Dundas St E / George St,43.6574326027245,-79.3734940890386,8,11
Dundas St E / Parliament St,43.659227,-79.3658214,8,11
Dundas St E / Pembroke St - SMART,43.6583432969745,-79.3724126313675,8,11
Dundas St E / Regent Park Blvd,43.6601302,-79.3616424,0,11
Dundas St E / Victoria St,43.6564895892273,-79.3795952602032,8,11
Dundas St W / Crawford St,43.6502169319699,-79.4170325736968,3,11
Dundas St W / Edna Ave,43.6574369754248,-79.4527035313676,3,11
Dundas St W / Roncesvalles Green P - SMART,43.6537595013049,-79.4517171755191,3,11
Dundas St W / St Helen Ave - SMART,43.6503292925566,-79.4409557203492,3,11
Dundas St W / St. Patrick St,43.6546590079284,-79.3902829160256,1,11
Dundas St W / Watkinson Ave,43.6650294652797,-79.4602781935564,6,11
Dundas St W / Yonge St,43.6558423,-79.3839045,8,11
Dundonald St / Church St,43.6665946,-79.3814682,8,11
Dupont St / Emerson Ave SMART,43.6673893875706,-79.4441430448606,3,11
Durie St / Dundas St W,43.6657862748429,-79.4849070467093,6,11
E.T. Seton Park (Eglinton Ave E / Leslie St),43.716743677693,-79.3490130025297,9,11
East Lynn Ave / Danforth Ave,43.68505,-79.3153536,4,11
Eastern Ave / Winnifred Ave,43.659400455701,-79.335132302532,0,11
Eastwood Rd / Coxwell Ave,43.6727597,-79.3191212,4,11
Eastwood Rd / Woodbine Ave - SMART,43.676679280996,-79.3089800602023,4,11
Edward St / Yonge St,43.656837,-79.382563,8,11
Eglinton Ave E / Redpath Ave,43.7078749,-79.3924203,9,11
Eglinton Ave W / Henning Ave SMART,43.7062969,-79.4016121,9,11
Eglinton Ave W / Scarlett Rd,43.6836259,-79.5109535,6,11
Elizabeth St / Edward St (Bus Terminal),43.6562769785739,-79.3854967602032,8,11
Ellis Ave / The Queensway,43.6378709,-79.4659966,6,11
Elm St/ University Ave (East Side),43.6564639,-79.3878214,8,11
Elwood Blvd / Avenue Rd,43.7070439,-79.4096215,9,11
Emerson Ave / Bloor St W,43.6589158475522,-79.4407623890385,3,11
Erskine Ave / Yonge St SMART,43.7112736395208,-79.3992793736944,9,11
Essex St / Christie St - SMART,43.6685219453294,-79.4202947602026,5,11
Esther Shiner Stadium,43.7756962,-79.4466356,7,11
Euclid Ave / Bloor St W,43.6644871950752,-79.4148510736962,5,11
Euclid Ave / Herrick St - SMART,43.6620842012886,-79.4139426467095,5,11
Exhibition GO (Atlantic Ave),43.6376887,-79.420201,3,11
Exhibition GO Station,43.6352125,-79.4187963,3,11
Fairmount Park,43.6759694,-79.3158648,4,11
Finch West Subway Station,43.765036,-79.4911601,7,11
Fleet St / Bathurst St,43.6368786,-79.3999844,1,11
Fleming Cres / Bayview Ave,43.7071996,-79.3756129,9,11
Florence Gell Park,43.6619288,-79.4981987,6,11
Fort York  Blvd / Capreol Ct,43.6403393094046,-79.3956797691134,1,11
Fort York Blvd / Bathurst St SMART,43.6390570608164,-79.4006772890394,1,11
Fort York Blvd / Garrison Rd,43.6375062325148,-79.4040195670101,1,11
Foster Pl / Elizabeth St,43.6545898188543,-79.3848452993399,8,11
Frederick St / King St E,43.649249,-79.3679828,8,11
Frederick St / The Esplanade,43.6485869,-79.3690619,8,11
Frobisher Ave / Lascelles Blvd,43.6967042,-79.400458,9,11
Front St / Simcoe St,43.6449559367743,-79.385039989039,1,11
Front St E / Bayview Avenue,43.6537409228599,-79.3536805025322,0,11
Front St E / Cherry St,43.6528828,-79.3580952,0,11
Front St E / Scott St,43.6476575921309,-79.375789189039,8,11
Front St W / Bay St (North Side),43.6462780888741,-79.3794840000926,8,11
Front St W / Bay St (South Side),43.6458743833108,-79.3788402699613,8,11
Front St W / Blue Jays Way,43.6434801,-79.3906534,1,11
Front St W / University Ave (1),43.6453168615321,-79.3831964582896,1,11
Front St W / University Ave (2),43.6449745752054,-79.3834048097065,1,11
Front St W / Yonge St (Hockey Hall of Fame),43.6473962775009,-79.3774679628112,8,11
Fulton Ave / Pape Ave,43.6838081,-79.3467928,0,11
G Ross Lord Park,43.7789858,-79.4610736,7,11
Gailbraith Rd / Kings College Cr. (U of T),43.6618101326865,-79.3951820890384,1,11
Gamble Ave / Broadview Ave,43.6892793,-79.3545241,0,11
Garden Ave / Roncesvalles Ave,43.6434063,-79.4478706,3,11
George St / King St E,43.6509551804968,-79.370697541787,8,11
Gerrard Square Mall (1010 Gerrard St E),43.669524,-79.3389805,0,11
Gerrard St E / Broadview - SMART,43.6656324210123,-79.3526213711645,0,11
Gerrard St E / Leslie St,43.6700054832942,-79.3330981178736,0,11
Gerrard St E / Malvern Ave - SMART,43.6852784072309,-79.2947190890375,4,11
Gerrard St E / River St,43.6634883,-79.3590277,0,11
Gerrard St E / Ted Reeve Dr,43.6847371770723,-79.2974924890375,4,11
Gerrard St E / Victoria Park Ave - SMART,43.6870742949465,-79.2866539890374,4,11
Glebe Rd W / Yonge St,43.7007679,-79.3974287,9,11
Glen Edyth Dr / Davenport Rd,43.6780397390915,-79.4053244136231,5,11
Glendonwynne Ave / Bloor St W,43.6517862279131,-79.4740113736967,6,11
Goodwood Park Ct / Dentonia Park,43.693066957472,-79.2925078753779,4,11
Gould St / Mutual St,43.6586714481525,-79.376361160203,8,11
Gould St / Yonge St (Ryerson University),43.6575315267405,-79.3813756025321,8,11
Granby St / Church St - SMART,43.6614265261999,-79.3791150602029,8,11
Guildwood GO Station (South),43.755257974421,-79.1974983732554,2,11
Hanna Ave / Liberty St,43.6382642,-79.4195443,3,11
Harbord St / Clinton St,43.660445790723,-79.4158203736964,5,11
Havelock St / Dufferin Park,43.6579059741518,-79.4312955736965,3,11
Hayter St / Laplante Ave,43.6592016468503,-79.3859770313675,8,11
High Park - Grenadier Cafe,43.6455504075175,-79.4659889448615,6,11
High Park - West Rd,43.6461366,-79.4691477,6,11
High Park Amphitheatre,43.6465345050189,-79.4620771160259,6,11
High Park Ave / Dundas St W,43.66563389211,-79.4703433025318,6,11
High Park Outdoor Pool,43.6494974,-79.4653944,6,11
High Park Subway,43.6544342,-79.4655451,6,11
High Park Subway Station,43.6544342,-79.4655451,6,11
Highfield Rd / Gerrard St E,43.6717821570118,-79.3249417602025,4,11
Hillsdale Ave W / Yonge St,43.7032744,-79.3980628,9,11
Hocken Ave./Vaughan Rd.,43.6818619791681,-79.4183876449986,5,11
Housey St / Dan Leckie Way,43.6382913982012,-79.3974778160262,1,11
Howard Park Ave / Dundas St W - SMART,43.6522760266469,-79.4481169602033,3,11
Howard St / Rose Ave,43.6715046769284,-79.3723717178736,8,11
Howard St / Sherbourne St,43.6713415522696,-79.3764570957795,8,11
HTO Park (Queens Quay W),43.6379645,-79.3874561,1,11
Hubbard Blvd / Balsam Av,43.66961336346169,-79.2888265448605,4,11
Hubbard Blvd. / Glen Manor Dr.,43.6689482081741,-79.2914282988194,4,11
Humber Bay Shores Park / Marine Parade Dr,43.6262269,-79.4766997,6,11
Humber Bay Shores Park East,43.630944,-79.472145,6,11
Humber Bay Shores Park West,43.622438,-79.4803365,6,11
Humber College,43.7285212,-79.6063069,7,11
Humberside Grounds - SMART,43.6594048938181,-79.470300860203,6,11
Huron/ Harbord St,43.6670201,-79.4018152,5,11
Isabella St / Church St,43.6683551,-79.3823222,8,11
Jameson Ave / Queen St W,43.6396945,-79.4368676,3,11
Jane St / Bloor St W (Jane Subway Station),43.6499246568523,-79.4838210300721,6,11
Jarvis St / Carlton St,43.6625452,-79.3765801,8,11
Jarvis St / Dundas St E,43.6571222,-79.3743386,8,11
Jarvis St / Isabella St,43.6691423,-79.3793983,8,11
Jarvis St / Maitland Pl,43.6653340095923,-79.3778882313673,8,11
Jarvis St / Richmond St E,43.6526421,-79.374142,8,11
Jimmie Simpson Park (Queen St E),43.6613859879273,-79.3447826736964,0,11
John St  / Mercer St - SMART,43.6461303039244,-79.389492530798,1,11
Joseph J Piccininni Community Centre,43.6753158,-79.4515427,3,11
Judson St / Royal York,43.6163521846301,-79.4984076602048,10,11
Keele St / Annette St,43.6636671,-79.463587,6,11
Keele St / Vine Ave,43.6667355892612,-79.4650519313672,6,11
Kendal Ave / Bernard Ave,43.6720923356345,-79.4084107448605,5,11
Kendal Ave / Spadina Rd,43.6704053,-79.4052087,5,11
Kew Beach Ave / Kenilworth Ave,43.66677965006,-79.3006636602027,4,11
Kilgour Rd / Rumsey Rd,43.7182991240458,-79.3716849919558,9,11
King / Cowan Ave - SMART,43.6380615905161,-79.4318558485591,3,11
King St E / Church St,43.650002,-79.374494,8,11
King St E / Jarvis St,43.6501395,-79.3725329,8,11
King St E / Ontario St.,43.6518027410405,-79.3660818490542,8,11
King St E / River St,43.6569236,-79.356364,0,11
King St E / Victoria St,43.6495672336494,-79.3767516602034,8,11
King St W / Bay St (East Side),43.6488229527268,-79.3796561982438,8,11
King St W / Bay St (West Side),43.6486680185346,-79.3808980958271,8,11
King St W / Brant St,43.645129699972,-79.397611131368,1,11
King St W / Charlotte St (West Side),43.645631726708096,-79.3937471646064,1,11
King St W / Crawford St,43.6417896971911,-79.4137996736972,1,11
King St W / Douro St,43.6409481,-79.4164811,3,11
King St W / Fraser Ave,43.6396449881381,-79.4248466602039,3,11
King St W / Joe Shuster Way,43.6395764,-79.4237259,3,11
King St W / Jordan St,43.6491251979871,-79.3787379583548,8,11
King St W / Spadina Ave,43.6458183,-79.395113,1,11
King St W / Stafford St,43.6424125497386,-79.4107397809075,1,11
King St W / Tecumseth St,43.6435646769939,-79.4052578025327,1,11
King St W / York St,43.6478273,-79.3833728,8,11
Kings Mill Park,43.6494585746259,-79.493255566759,6,11
Kingston Rd / Beech Ave,43.6804363312721,-79.2906815448601,4,11
Lake Shore Blvd E / Knox Ave,43.6603299,-79.3243635,0,11
Lake Shore Blvd E / Leslie St,43.6594098938032,-79.328485817874,0,11
Lake Shore Blvd W / Colborne Lodge Dr,43.6381264339916,-79.4589789448618,6,11
Lake Shore Blvd W / Ellis Ave,43.6359568,-79.4650412,6,11
Lake Shore Blvd W / Louisa St,43.6190789782899,-79.4864667871915,10,11
Lake Shore Blvd W / Ontario Dr,43.5977713,-79.5169115,10,11
Lake Shore Blvd W / The Boulevard Club,43.6366117,-79.4446502,3,11
Lake Shore Blvd W / Thirty Ninth Street,43.5930367501497,-79.5406186602056,10,11
Lake Shore Blvd W / Twenty Fourth St,43.59717441856569,-79.52248833137,10,11
Lake Shore Blvd W / Windermere Ave,43.6353527703901,-79.4681446160263,6,11
Langford Ave / Danforth Ave - SMART,43.6799084736249,-79.3406418467088,0,11
Lansdowne Ave / Whytock Ave,43.6539747971218,-79.4411251313677,3,11
Lansdowne Subway Station,43.6591684,-79.4435743,3,11
Lascelles Blvd / Eglinton Ave W,43.7054379,-79.4035336,9,11
Lawton Blvd / Yonge St,43.6917051,-79.3957712,9,11
Liberty St / Fraser Ave Green P,43.6377674288122,-79.4241120025328,3,11
Lisgar Park,43.6424319,-79.4236997,3,11
Lisgar St / Dundas St SMART,43.6496354072182,-79.4267637025324,3,11
Little Norway Park,43.6345063,-79.3983446,1,11
Livingston Rd (Highland Creek Trail),43.7531163034059,-79.2016630770805,2,11
Livingston Rd / Guildwood Pkwy,43.7476674,-79.199105,2,11
Logan Av / Gerrard St E,43.6671584,-79.3449489,0,11
Logan Ave / Bain Ave,43.672177216054706,-79.3472103313669,0,11
Long Branch GO Station,43.5921076,-79.5437152,10,11
Lonsdale Rd / Spadina Rd,43.6885255,-79.4129041,5,11
Lower Don River Trail and Taylor Creek Trail,43.7029679846168,-79.3336061632668,4,11
Lower Jarvis / Queens Quay E,43.6438577,-79.3695119,8,11
Lower Sherbourne St / The Esplanade,43.6491304,-79.367165,8,11
Lower Simcoe St / Bremner Blvd,43.6425575158126,-79.3840558178748,1,11
Lower Spadina Ave / Lake Shore Blvd,43.6385229,-79.3918819,1,11
Lumsden Ave / Eastdale Ave,43.6958168570011,-79.301220189037,4,11
Lundy Ave / Etienne Brule Park,43.6625213,-79.5030166,6,11
Lynn Williams St / East Liberty St - SMART,43.6388406549511,-79.4172781043815,3,11
Macpherson Ave / Spadina Rd,43.6760615831528,-79.4074530448603,5,11
Madison Ave / Bloor St W,43.6671062926655,-79.4027298602027,5,11
Mallon Ave / Jones Ave -SMART,43.6660121911317,-79.3341302448607,0,11
Marie Curtis Park,43.5850755,-79.5427596,10,11
Marilyn Bell Park Tennis Court,43.6335274,-79.4374089,3,11
Martin Goodman Trail (Marilyn Bell Park),43.6314079737008,-79.4304113413221,3,11
Martin Goodman Trail / Ontario Dr,43.6461519,-79.3533167,0,11
Mary McCormick Rec Centre (Sheridan Ave),43.64749158538049,-79.4328436479782,3,11
McGill St / Church St,43.6598776,-79.3822854,8,11
Merton St / Mount Pleasant Rd,43.6982903,-79.3866137,9,11
Metro Hall Plaza,43.6458806333698,-79.3878425306566,1,11
Mill St / Parliament St,43.6502909,-79.3622834,8,11
Mill St / Tannery Rd,43.6523169893235,-79.3543124160257,0,11
Moore Park,43.6903876,-79.3832965,9,11
Morningside Park (Highland Creek Trail),43.7890783,-79.1934176,2,11
Morse St / Eastern Ave,43.658298159121,-79.340173802532,0,11
Mortimer Ave / Carlaw Ave SMART,43.6854403408848,-79.3499247178729,0,11
Mortimer Ave / Coxwell Ave,43.6908465,-79.3267754,4,11
Nassau St / Bellevue Ave,43.6551170193021,-79.4035986160256,1,11
Navy Wharf Ct. / Bremner Blvd.,43.6409687201246,-79.3915992736972,1,11
Neil McLellan Park,43.6514985,-79.4771633,6,11
Nelson St / Duncan St,43.6488966724898,-79.3889117840674,1,11
Niagara St / Richmond St W,43.6451652539139,-79.4094885890391,1,11
Niagara St / Tecumseth St,43.6412134,-79.4044571,1,11
Noble St / Queen St W,43.6420816629617,-79.4297163199824,3,11
Northern Dancer Blvd / Lake Shore Blvd E,43.6631474,-79.3097688,4,11
O'Connor Dr / Curity Ave - SMART,43.7080545045186,-79.3111195467076,4,11
Oak St / Sumach St,43.6617900894449,-79.3615232231798,0,11
Ontario Place Blvd / Lake Shore Blvd W (East),43.62869059556449,-79.4182524697256,3,11
Ontario St / Adelaide St E -SMART,43.6527144994,-79.366191978876,8,11
Orchard Park,43.6686425,-79.314246,4,11
Orde St / McCaul St,43.6580917016083,-79.3930281417629,1,11
Oriole Pkwy / Kilbarry Rd,43.695382,-79.402154,9,11
Ossington Ave / Bloor St W,43.6620538,-79.425499,3,11
Ossington Ave / College St,43.6544446,-79.4225357,3,11
Ossington Ave / Harrison St,43.6511147657839,-79.4213987825904,3,11
Pacific Ave / Glenlake Ave,43.6572333,-79.4650233,6,11
Palmerston Ave / Dundas St W,43.6516072789681,-79.4083418415009,1,11
Palmerston Ave / Vermont Ave,43.6713834808491,-79.4163800351691,5,11
Pape Ave / Gamble Ave,43.690152,-79.3500593,0,11
Pape Subway Green P,43.6800917029998,-79.3436432093741,0,11
Parkside Dr / Bloor St W - SMART,43.6544958089602,-79.4600631525991,6,11
Parliament St / Aberdeen Ave,43.665276741382,-79.368332297245,8,11
Parliament St / Gerrard St,43.6622813,-79.3670556,8,11
Phoebe St / Spadina Ave,43.6501014,-79.3964539,1,11
Polson Pier,43.6419646,-79.3525591,0,11
Pottery Rd / Lower Don River Trail,43.6881764,-79.3621126,0,11
Pretoria Av / Broadview Av,43.6785398,-79.3584836,0,11
Primrose Ave / Davenport Rd,43.6718518,-79.4461781,3,11
Princes Gate / Nunavut Dr,43.633360774738,-79.4143749199189,1,11
Priscilla  Ave / Dundas St W,43.6646648445202,-79.4893908898518,6,11
Queen St E / Alton Av,43.6638160940126,-79.3278658803415,0,11
Queen St E / Berkeley St,43.6553338043014,-79.3657536241055,8,11
Queen St E / George St (Moss Park),43.6559995,-79.3705289,8,11
Queen St E / Hammersmith Ave,43.671266724403694,-79.2944502532702,4,11
Queen St E / Nursewood Rd (Neville Park Loop),43.6738328256557,-79.2814610876689,4,11
Queen St E / Pape Ave - SMART,43.661815401529,-79.3377701314859,0,11
Queen St E / Rushbrooke Ave,43.6628412836,-79.3323483448608,0,11
Queen St E / Sackville St,43.656250791825904,-79.3614210890386,0,11
Queen St E / Woodward Ave,43.6654164315842,-79.3198389178737,4,11
Queen St W  /  Fuller Ave - SMART,43.6419481133014,-79.4394447075677,3,11
Queen St W / Close Ave,43.6407103254285,-79.435926822724,3,11
Queen St W / Cowan Ave,43.6410261246429,-79.4328355711965,3,11
Queen St W / Dovercourt Rd,43.6439651913523,-79.422754092616,3,11
Queen St W / Gladstone Ave,43.6431934,-79.4272775,3,11
Queen St W / James St,43.6521521595917,-79.380737354248,8,11
Queen St W / John St,43.6500758,-79.3912672,1,11
Queen St W / Ossington Ave,43.6443432,-79.4190046,3,11
Queen St W / Portland St,43.647599505858,-79.4015010616047,1,11
Queen St W / Roncesvalles Ave,43.6390239,-79.4462213,3,11
Queen St W / Spadina Ave,43.6490263,-79.3954413,1,11
Queen St W / York St (City Hall),43.6519347508009,-79.3839990632671,8,11
Queen St. E / Eastern Ave,43.6668003,-79.3127653,4,11
Queen St. E / Rhodes Ave.,43.66621917719,-79.317692568278,4,11
Queen St. E / Spruce Hill Rd.,43.6726137188247,-79.2889962535558,4,11
Queen's Park / Bloor St W,43.6660951,-79.3931643,8,11
Queen's Park Cres E / Grosvenor St - SMART,43.661810833664,-79.3896939833702,8,11
Queen's Park Cres W / Hoskin Ave,43.6652284810657,-79.3940158073027,8,11
Queens Quay / Yonge St,43.6416530039779,-79.3753053789714,8,11
Queens Quay E / Lower Sherbourne St,43.6451341471073,-79.3653736075786,8,11
Queens Quay W / Dan Leckie Way,43.6366659431768,-79.3957989143929,1,11
Queens Quay W / Lower Simcoe St,43.6394636,-79.383704,1,11
Regal Rd / Dufferin St,43.6740176,-79.4409681,3,11
Richmond St E / Jarvis St Green P,43.6527757849356,-79.3726302693127,8,11
Richmond St E / Yonge St,43.6525625,-79.3756179,8,11
Richmond St W / York St,43.6493308,-79.3887698,1,11
Ripley Ave / Ormskirk Ave,43.6392213,-79.4758775,6,11
Riverdale Park North (Broadview Ave),43.6714296565773,-79.3545405265295,0,11
Riverdale Park South (Broadview Ave),43.6681712948707,-79.3535996796763,0,11
Robert St / Bloor St W - SMART,43.6658439298678,-79.4050120691272,5,11
Roehampton Ave / Mount Pleasant Rd,43.7095353,-79.3904994,9,11
Roehampton St / Bayview Ave,43.7117489,-79.3784707,9,11
Roncesvalles Ave / Marmaduke St,43.6504984,-79.4508926,3,11
